InstanceID,patientID,ImageName,cellTypeName,cellType,isCancerous,imagePath,imageExists
aug_3_1051_17592,15,aug_3_1051_17592.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_1051_17592.png,True
1004,49,1004.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1004.png,True
13832,54,13832.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13832.png,True
855,49,855.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/855.png,True
9241,7,9241.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9241.png,True
17074,29,17074.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17074.png,True
aug_3_241_17805,59,aug_3_241_17805.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_241_17805.png,True
17014,29,17014.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17014.png,True
aug_0_850_20176,23,aug_0_850_20176.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_850_20176.png,True
9105,7,9105.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9105.png,True
18364,16,18364.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18364.png,True
aug_0_28_3031,14,aug_0_28_3031.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_28_3031.png,True
13814,54,13814.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13814.png,True
16756,24,16756.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/16756.png,True
16665,24,16665.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/16665.png,True
7972,9,7972.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7972.png,True
7923,9,7923.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7923.png,True
1145,19,1145.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1145.png,True
20095,23,20095.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/20095.png,True
16733,24,16733.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/16733.png,True
1120,19,1120.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1120.png,True
774,48,774.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/774.png,True
18460,26,18460.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18460.png,True
17579,15,17579.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17579.png,True
9432,21,9432.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9432.png,True
17807,59,17807.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17807.png,True
13726,54,13726.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13726.png,True
20097,23,20097.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/20097.png,True
aug_1_334_17063,29,aug_1_334_17063.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_1_334_17063.png,True
18480,26,18480.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18480.png,True
aug_0_200_18969,45,aug_0_200_18969.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_200_18969.png,True
4280,6,4280.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4280.png,True
38,36,38.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/38.png,True
4746,8,4746.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4746.png,True
aug_1_347_17014,29,aug_1_347_17014.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_1_347_17014.png,True
aug_3_91_13297,53,aug_3_91_13297.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_91_13297.png,True
9193,7,9193.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9193.png,True
9008,7,9008.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9008.png,True
aug_3_231_22372,58,aug_3_231_22372.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_231_22372.png,True
16521,39,16521.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/16521.png,True
aug_0_128_20220,23,aug_0_128_20220.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_128_20220.png,True
aug_0_720_15718,12,aug_0_720_15718.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_720_15718.png,True
aug_3_995_13848,54,aug_3_995_13848.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_995_13848.png,True
9324,21,9324.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9324.png,True
aug_3_836_1393,47,aug_3_836_1393.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_836_1393.png,True
7896,9,7896.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7896.png,True
3114,14,3114.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/3114.png,True
2998,14,2998.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/2998.png,True
9911,41,9911.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9911.png,True
22396,58,22396.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/22396.png,True
1381,47,1381.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1381.png,True
aug_3_1201_16700,24,aug_3_1201_16700.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_1201_16700.png,True
17508,15,17508.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17508.png,True
18541,26,18541.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18541.png,True
13946,54,13946.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13946.png,True
aug_1_185_15750,12,aug_1_185_15750.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_1_185_15750.png,True
17222,29,17222.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17222.png,True
aug_0_575_20205,23,aug_0_575_20205.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_575_20205.png,True
17773,59,17773.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17773.png,True
aug_3_212_17746,59,aug_3_212_17746.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_212_17746.png,True
9186,7,9186.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9186.png,True
741,48,741.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/741.png,True
15784,12,15784.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/15784.png,True
8634,18,8634.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/8634.png,True
aug_0_906_9008,7,aug_0_906_9008.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_906_9008.png,True
aug_3_1165_17775,59,aug_3_1165_17775.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_1165_17775.png,True
aug_0_902_20274,23,aug_0_902_20274.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_902_20274.png,True
3001,14,3001.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/3001.png,True
aug_0_875_17514,15,aug_0_875_17514.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_875_17514.png,True
3120,14,3120.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/3120.png,True
1154,19,1154.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1154.png,True
1135,19,1135.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1135.png,True
8425,18,8425.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/8425.png,True
17185,29,17185.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17185.png,True
3057,14,3057.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/3057.png,True
aug_0_317_20071,23,aug_0_317_20071.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_317_20071.png,True
18987,45,18987.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18987.png,True
10022,41,10022.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/10022.png,True
aug_0_884_22270,58,aug_0_884_22270.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_884_22270.png,True
1367,47,1367.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1367.png,True
aug_0_304_20090,23,aug_0_304_20090.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_304_20090.png,True
aug_3_306_757,48,aug_3_306_757.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_306_757.png,True
aug_3_311_18554,26,aug_3_311_18554.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_311_18554.png,True
3189,14,3189.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/3189.png,True
7946,9,7946.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7946.png,True
11748,30,11748.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/11748.png,True
300,5,300.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/300.png,True
20313,23,20313.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/20313.png,True
aug_0_682_8992,7,aug_0_682_8992.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_682_8992.png,True
aug_3_93_18555,26,aug_3_93_18555.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_93_18555.png,True
aug_0_680_16493,39,aug_0_680_16493.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_680_16493.png,True
8007,9,8007.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/8007.png,True
1426,47,1426.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1426.png,True
17155,29,17155.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17155.png,True
aug_0_253_18994,45,aug_0_253_18994.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_253_18994.png,True
11857,30,11857.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/11857.png,True
9481,21,9481.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9481.png,True
9449,21,9449.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9449.png,True
18347,16,18347.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18347.png,True
17096,29,17096.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17096.png,True
aug_3_1061_13891,54,aug_3_1061_13891.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_1061_13891.png,True
7716,9,7716.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7716.png,True
290,5,290.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/290.png,True
9285,21,9285.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9285.png,True
17005,29,17005.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17005.png,True
1082,19,1082.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1082.png,True
11792,30,11792.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/11792.png,True
4107,6,4107.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4107.png,True
aug_0_92_20210,23,aug_0_92_20210.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_92_20210.png,True
197,5,197.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/197.png,True
9158,7,9158.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9158.png,True
aug_3_318_18539,26,aug_3_318_18539.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_318_18539.png,True
16995,29,16995.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/16995.png,True
4872,8,4872.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4872.png,True
1016,49,1016.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1016.png,True
7755,9,7755.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7755.png,True
9933,41,9933.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9933.png,True
18513,26,18513.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18513.png,True
